timestamps,pupil_size,pupil_x,pupil_y,message
2017-06-25 11:21:23.823,19.8607,904.463,508.5948,
2017-06-25 11:21:23.840,19.76405,908.5548,507.4761,
2017-06-25 11:21:23.857,19.53815,909.5331,504.2667,
2017-06-25 11:21:23.873,19.1333,912.9731,504.0618,
2017-06-25 11:21:23.890,19.68725,916.554,503.9006,
2017-06-25 11:21:23.907,19.1424,919.4571,504.3059,
2017-06-25 11:21:23.923,19.2381,923.3309,504.9043,
2017-06-25 11:21:23.940,19.2971,926.4541,504.4858,
2017-06-25 11:21:23.957,19.18425,929.2556,504.4453,
2017-06-25 11:21:23.973,19.13585,931.2409,503.9566,
2017-06-25 11:21:23.990,18.97485,933.6852,504.5001,
2017-06-25 11:21:24.007,19.2102,935.7124,505.2823,
2017-06-25 11:21:24.023,19.05575,937.8043,504.8027,
2017-06-25 11:21:24.040,18.5956,939.9653,504.9117,
2017-06-25 11:21:24.056,18.74175,942.7999,503.7886,
2017-06-25 11:21:24.073,18.38135,946.3152,501.7418,
2017-06-25 11:21:24.090,19.1433,947.9082,502.2325,
2017-06-25 11:21:24.106,18.93385,951.054,500.4098,
2017-06-25 11:21:24.123,18.6508,954.9312,498.5175,
2017-06-25 11:21:24.140,18.8073,956.4677,496.3665,
2017-06-25 11:21:24.156,18.66715,958.0236,496.0361,
2017-06-25 11:21:24.173,18.81845,961.1854,495.7102,
2017-06-25 11:21:24.190,18.95205,962.2331,495.5098,
2017-06-25 11:21:24.206,18.5855,963.518,494.1505,
2017-06-25 11:21:24.223,18.65605,964.5709,493.0989,
2017-06-25 11:21:24.240,18.5816,963.252,491.4473,
2017-06-25 11:21:24.256,18.7604,964.4132,490.1284,
2017-06-25 11:21:24.273,18.98625,964.7921,489.7102,
2017-06-25 11:21:24.290,18.5066,966.0764,488.5219,
2017-06-25 11:21:24.306,19.08125,967.0464,507.9648,
2017-06-25 11:21:24.323,18.71835,966.4871,504.9984,
2017-06-25 11:21:24.339,18.89325,961.0215,519.7604,
2017-06-25 11:21:24.356,18.6754,950.8488,506.5382,
2017-06-25 11:21:24.373,18.57635,956.9785,497.9676,
2017-06-25 11:21:24.389,18.81445,951.0651,499.2825,
2017-06-25 11:21:24.406,18.843,952.7335,500.5955,
2017-06-25 11:21:24.423,18.66245,950.6134,500.6302,
2017-06-25 11:21:24.439,18.95925,949.1284,501.0573,
2017-06-25 11:21:24.456,18.9588,953.2882,499.6597,
2017-06-25 11:21:24.472,19.0616,955.2289,500.3113,
2017-06-25 11:21:24.489,18.9404,953.8451,499.8116,
2017-06-25 11:21:24.506,19.05705,953.9273,497.9381,
2017-06-25 11:21:24.522,19.00905,955.5966,498.3006,
2017-06-25 11:21:24.539,18.8474,956.4889,494.5276,
2017-06-25 11:21:24.556,18.96895,955.8203,492.8927,
2017-06-25 11:21:24.572,19.58665,953.8544,499.5946,
2017-06-25 11:21:24.589,18.8662,954.3878,497.3492,
2017-06-25 11:21:24.606,18.9174,954.4202,495.267,
2017-06-25 11:21:24.622,19.2053,954.6957,496.4904,
2017-06-25 11:21:24.639,19.39185,954.7507,503.7808,
2017-06-25 11:21:24.656,19.53105,953.986,505.1866,
2017-06-25 11:21:24.672,18.82975,954.3713,503.3342,
2017-06-25 11:21:24.689,19.069,955.7047,502.7751,
2017-06-25 11:21:24.706,19.30405,956.0125,504.6037,
2017-06-25 11:21:24.722,19.7519,956.1779,507.9528,
2017-06-25 11:21:24.739,19.58995,955.5546,510.3343,
2017-06-25 11:21:24.755,19.37125,955.6463,511.4399,
2017-06-25 11:21:24.772,19.4787,956.6094,513.4361,
2017-06-25 11:21:24.789,18.95135,956.8645,511.3306,
2017-06-25 11:21:24.806,19.39355,957.1633,511.1869,
2017-06-25 11:21:24.822,19.28175,958.2446,513.1293,
2017-06-25 11:21:24.839,19.21345,960.0266,510.3581,
2017-06-25 11:21:24.855,19.49085,959.4648,510.2169,
2017-06-25 11:21:24.872,19.1779,959.3362,507.8098,
2017-06-25 11:21:24.889,19.82815,958.6966,509.0001,
2017-06-25 11:21:24.905,19.9691,958.0432,508.6456,
2017-06-25 11:21:24.922,19.8628,958.418,506.5801,
2017-06-25 11:21:24.938,20.2297,958.4138,505.9468,
2017-06-25 11:21:24.955,20.1044,955.9185,504.1945,
2017-06-25 11:21:24.972,20.04645,954.9346,502.7325,
2017-06-25 11:21:24.989,20.139,954.2924,501.8741,
2017-06-25 11:21:25.006,20.058,953.5983,500.2768,
2017-06-25 11:21:25.022,20.19735,951.7018,498.3224,
2017-06-25 11:21:25.039,19.5706,950.6939,494.6604,
2017-06-25 11:21:25.055,20.28895,949.6178,494.8194,
2017-06-25 11:21:25.072,20.17445,949.5145,492.1859,
2017-06-25 11:21:25.089,20.18415,948.7563,491.6572,
2017-06-25 11:21:25.105,20.2611,946.1118,492.1032,
2017-06-25 11:21:25.122,20.1214,945.1654,492.7123,
2017-06-25 11:21:25.139,20.67545,944.9865,492.5616,
2017-06-25 11:21:25.156,20.48395,943.631,492.3187,
2017-06-25 11:21:25.172,20.63265,941.6255,493.9651,
2017-06-25 11:21:25.188,20.17235,940.0368,492.8779,
2017-06-25 11:21:25.205,21.06155,939.9401,494.7439,
2017-06-25 11:21:25.222,20.8419,937.4307,497.1853,
2017-06-25 11:21:25.239,20.0966,932.9199,493.6985,
2017-06-25 11:21:25.255,20.0041,928.6946,495.3468,
2017-06-25 11:21:25.272,19.92745,924.0653,496.9371,
2017-06-25 11:21:25.288,20.9204,920.2885,499.8928,
2017-06-25 11:21:25.305,20.5937,917.9207,502.1463,
2017-06-25 11:21:25.322,20.1267,914.1063,500.5819,
2017-06-25 11:21:25.338,20.07515,911.4777,500.5695,
2017-06-25 11:21:25.355,20.53045,908.8167,502.1101,
2017-06-25 11:21:25.372,20.4555,906.809,504.9517,
2017-06-25 11:21:25.388,20.54725,903.7696,507.0561,
2017-06-25 11:21:25.405,20.3803,901.7872,506.9314,
2017-06-25 11:21:25.422,20.4634,900.2866,508.0429,
2017-06-25 11:21:25.438,20.51435,898.9964,506.2542,
2017-06-25 11:21:25.455,20.5294,895.0715,506.4857,
2017-06-25 11:21:25.472,20.56285,891.5576,503.2314,
2017-06-25 11:21:25.488,20.8432,891.2632,504.9149,
2017-06-25 11:21:25.505,20.51185,890.0916,506.295,
2017-06-25 11:21:25.522,20.69325,887.1161,506.6264,
2017-06-25 11:21:25.538,20.22955,884.7567,502.4457,
2017-06-25 11:21:25.555,20.7199,883.9407,503.0012,
2017-06-25 11:21:25.571,20.51655,883.5891,502.0399,
2017-06-25 11:21:25.588,20.75325,884.3659,504.1232,
2017-06-25 11:21:25.605,20.7705,882.4401,505.7496,
2017-06-25 11:21:25.621,20.36145,881.103,505.8937,
2017-06-25 11:21:25.638,20.67365,881.1758,503.5324,
2017-06-25 11:21:25.654,20.62935,880.4558,501.9705,
2017-06-25 11:21:25.671,20.75705,878.644,500.9823,
2017-06-25 11:21:25.688,20.50955,878.2603,500.888,
2017-06-25 11:21:25.705,20.8597,877.377,503.2444,
2017-06-25 11:21:25.721,21.0406,876.603,501.6311,
2017-06-25 11:21:25.738,20.59295,876.7678,500.0807,
2017-06-25 11:21:25.755,20.4934,875.8936,498.0901,
2017-06-25 11:21:25.771,20.58065,876.0892,498.4672,
2017-06-25 11:21:25.788,20.3803,875.5186,495.646,
2017-06-25 11:21:25.804,20.60835,874.5305,496.9366,
2017-06-25 11:21:25.821,20.971,872.4568,497.2114,
2017-06-25 11:21:25.838,20.6124,870.2311,495.5212,
2017-06-25 11:21:25.855,20.3315,867.7947,492.3037,
2017-06-25 11:21:25.871,20.9561,865.9329,494.8246,
2017-06-25 11:21:25.888,20.6042,864.6474,495.4276,
2017-06-25 11:21:25.905,20.526,862.4746,493.6396,
2017-06-25 11:21:25.921,20.19235,860.6761,490.3331,
2017-06-25 11:21:25.938,20.704,858.4497,487.6367,
2017-06-25 11:21:25.955,20.51935,856.9212,485.831,
2017-06-25 11:21:25.971,20.60195,854.6298,484.0897,
2017-06-25 11:21:25.988,20.70375,854.0499,482.903,
2017-06-25 11:21:26.004,20.6294,851.4738,480.7729,
2017-06-25 11:21:26.021,20.64215,850.4114,479.9272,
2017-06-25 11:21:26.037,20.76215,848.1975,478.8654,
2017-06-25 11:21:26.054,20.31905,845.4775,477.1989,
2017-06-25 11:21:26.071,20.19425,844.1235,475.0302,
2017-06-25 11:21:26.087,20.30235,842.2267,473.6982,
2017-06-25 11:21:26.104,20.507,841.5762,471.8007,
2017-06-25 11:21:26.121,20.71555,841.9855,473.0572,
2017-06-25 11:21:26.137,20.8765,840.7332,472.8863,
2017-06-25 11:21:26.154,20.59385,842.097,471.3084,
2017-06-25 11:21:26.171,20.60845,845.4561,471.806,
2017-06-25 11:21:26.187,20.3534,850.1187,472.0969,
2017-06-25 11:21:26.204,20.1617,855.3724,470.0564,
2017-06-25 11:21:26.221,19.871,860.4476,467.0459,
2017-06-25 11:21:26.237,20.17285,865.2369,465.7728,
2017-06-25 11:21:26.254,20.3346,871.8477,464.9015,
2017-06-25 11:21:26.270,20.3146,877.7397,463.0298,
2017-06-25 11:21:26.287,20.8434,882.1665,466.0635,
2017-06-25 11:21:26.304,20.33305,887.2925,463.8294,
2017-06-25 11:21:26.321,20.44965,890.3514,464.2983,
2017-06-25 11:21:26.337,20.0836,894.4299,461.3107,
2017-06-25 11:21:26.354,20.06975,899.3622,460.1389,
2017-06-25 11:21:26.370,19.61495,903.3472,458.4347,
2017-06-25 11:21:26.387,20.0795,906.9413,457.4679,
2017-06-25 11:21:26.404,19.9369,909.7527,457.151,
2017-06-25 11:21:26.420,19.88685,913.735,456.3044,
2017-06-25 11:21:26.437,19.84435,916.002,455.8071,
2017-06-25 11:21:26.454,20.03785,917.7593,457.5588,
2017-06-25 11:21:26.470,19.5967,919.3548,457.7543,
2017-06-25 11:21:26.487,20.0333,919.9113,456.5695,
2017-06-25 11:21:26.504,19.87255,920.9785,454.2801,
2017-06-25 11:21:26.520,19.6832,922.7767,453.8026,
2017-06-25 11:21:26.537,19.585,926.7046,455.3721,
2017-06-25 11:21:26.554,20.05045,932.2224,457.7615,
2017-06-25 11:21:26.570,19.0373,933.5215,455.7196,
2017-06-25 11:21:26.587,19.4255,936.614,458.4211,
2017-06-25 11:21:26.604,19.1351,939.457,460.2187,
2017-06-25 11:21:26.620,19.32055,943.1227,461.3811,
2017-06-25 11:21:26.637,19.28185,944.71,463.4396,
2017-06-25 11:21:26.654,19.2397,949.7452,466.9801,
2017-06-25 11:21:26.670,19.56095,954.2542,469.6825,
2017-06-25 11:21:26.687,19.11265,955.908,472.0749,
2017-06-25 11:21:26.703,19.527,957.0099,475.6486,
2017-06-25 11:21:26.720,19.26005,958.5143,477.8302,
2017-06-25 11:21:26.737,18.94895,960.0284,478.0168,
2017-06-25 11:21:26.754,18.91055,961.8066,480.2618,
2017-06-25 11:21:26.770,18.9651,963.0165,483.8592,
2017-06-25 11:21:26.787,19.27845,964.0544,485.3643,
2017-06-25 11:21:26.803,18.9558,965.0032,487.9836,
2017-06-25 11:21:26.820,18.8601,964.8974,489.5674,
2017-06-25 11:21:26.837,18.8061,964.0599,490.3831,
2017-06-25 11:21:26.853,19.17255,966.0239,491.881,
2017-06-25 11:21:26.870,18.8855,965.5883,494.735,
2017-06-25 11:21:26.887,18.82985,965.7709,493.3243,
2017-06-25 11:21:26.903,19.02205,966.5035,497.0563,
2017-06-25 11:21:26.920,18.68595,967.42,495.3735,
2017-06-25 11:21:26.937,19.02615,966.7539,493.9018,
2017-06-25 11:21:26.953,18.6019,966.9018,492.619,
2017-06-25 11:21:26.970,18.5456,966.7151,490.4108,
2017-06-25 11:21:26.987,18.4141,966.6089,485.7893,
2017-06-25 11:21:27.003,18.7833,966.5391,486.6418,
2017-06-25 11:21:27.020,18.68685,966.3641,484.4319,
2017-06-25 11:21:27.037,18.7188,967.5739,485.6165,
2017-06-25 11:21:27.053,18.6179,968.735,482.9983,
2017-06-25 11:21:27.070,18.67535,969.2258,481.4143,
2017-06-25 11:21:27.087,18.54975,970.4095,478.6628,
2017-06-25 11:21:27.103,18.57515,971.0676,479.3434,
2017-06-25 11:21:27.120,19.0242,972.2163,480.8213,
2017-06-25 11:21:27.136,18.4891,970.9102,478.5291,
2017-06-25 11:21:27.153,18.5973,971.186,479.2979,
2017-06-25 11:21:27.170,18.82565,970.9937,478.8893,
2017-06-25 11:21:27.186,19.16215,972.3148,480.0451,
2017-06-25 11:21:27.203,18.22395,972.9128,477.718,
2017-06-25 11:21:27.220,18.3225,973.1198,474.9362,
2017-06-25 11:21:27.237,18.863,973.629,472.4355,
2017-06-25 11:21:27.253,18.66775,973.7218,470.2198,
2017-06-25 11:21:27.270,18.59655,974.2723,469.4782,
2017-06-25 11:21:27.286,19.1006,974.3168,470.8052,
2017-06-25 11:21:27.303,19.0155,973.647,471.3092,
2017-06-25 11:21:27.319,19.00745,973.5792,471.851,
2017-06-25 11:21:27.336,18.9084,974.119,471.9573,
2017-06-25 11:21:27.352,18.9251,974.1426,468.3341,
2017-06-25 11:21:27.369,19.1709,974.4876,464.364,
2017-06-25 11:21:27.386,18.935,973.4857,464.3093,
2017-06-25 11:21:27.402,19.05885,973.9359,464.2033,
2017-06-25 11:21:27.419,18.8713,974.3668,463.3465,
2017-06-25 11:21:27.436,18.8138,973.5065,462.1738,
2017-06-25 11:21:27.452,18.8688,974.053,458.4138,
2017-06-25 11:21:27.469,18.93805,974.421,458.5002,
2017-06-25 11:21:27.486,19.03065,974.7629,460.0268,
2017-06-25 11:21:27.502,18.98285,974.8774,459.0663,
2017-06-25 11:21:27.519,19.44955,974.3913,462.0926,
2017-06-25 11:21:27.536,19.252,974.8561,463.8963,
2017-06-25 11:21:27.552,19.24705,974.1847,466.7115,
2017-06-25 11:21:27.569,18.95815,973.8165,467.3796,
2017-06-25 11:21:27.586,18.71995,974.11,468.4722,
2017-06-25 11:21:27.602,19.00315,972.0368,470.3471,
2017-06-25 11:21:27.619,18.7857,969.9028,471.4618,
2017-06-25 11:21:27.636,18.46195,969.7759,469.4711,
2017-06-25 11:21:27.652,18.7146,969.1702,468.8067,
2017-06-25 11:21:27.669,18.8952,967.4323,470.1297,
2017-06-25 11:21:27.685,18.58215,967.9698,469.8933,
2017-06-25 11:21:27.702,18.6473,966.6797,470.7543,
2017-06-25 11:21:27.719,19.3968,965.7742,474.7503,
2017-06-25 11:21:27.735,18.8247,963.6857,474.8275,
2017-06-25 11:21:27.752,18.8978,963.5516,475.6625,
2017-06-25 11:21:27.769,18.6425,960.8389,477.2951,
2017-06-25 11:21:27.785,19.21515,955.5745,479.526,
2017-06-25 11:21:27.802,19.23595,951.81,483.4337,
2017-06-25 11:21:27.819,18.9677,949.1418,485.0247,
2017-06-25 11:21:27.835,19.1665,944.1859,486.3091,
2017-06-25 11:21:27.852,18.7864,939.9036,487.0607,
2017-06-25 11:21:27.869,19.0626,936.5103,488.1916,
2017-06-25 11:21:27.885,19.5267,933.5732,492.2064,
2017-06-25 11:21:27.902,19.56435,930.6769,491.8307,
2017-06-25 11:21:27.918,19.4271,927.7983,494.2055,
2017-06-25 11:21:27.935,19.97575,924.0729,497.3274,
2017-06-25 11:21:27.952,19.8753,922.2837,498.6229,
2017-06-25 11:21:27.968,19.40385,918.597,498.5083,
2017-06-25 11:21:27.985,19.5497,914.922,499.1262,
2017-06-25 11:21:28.002,19.7021,912.0613,502.1901,
2017-06-25 11:21:28.018,19.77525,910.7216,503.4579,
2017-06-25 11:21:28.035,20.11655,908.9197,507.036,
2017-06-25 11:21:28.052,19.84275,905.6775,506.2155,
2017-06-25 11:21:28.068,20.1444,905.5612,509.1082,
2017-06-25 11:21:28.085,20.0291,903.9128,508.1093,
2017-06-25 11:21:28.102,20.10655,901.8337,509.2975,
2017-06-25 11:21:28.119,20.13475,898.4702,508.7728,
2017-06-25 11:21:28.135,19.73795,896.93,508.9969,
2017-06-25 11:21:28.152,19.9603,896.4027,509.2874,
2017-06-25 11:21:28.169,20.50795,895.0422,512.0792,
2017-06-25 11:21:28.185,20.15135,896.2576,512.5574,
2017-06-25 11:21:28.202,19.9953,895.1307,511.0504,
2017-06-25 11:21:28.219,20.2584,894.51,509.7853,
2017-06-25 11:21:28.235,20.03975,894.8461,511.243,
2017-06-25 11:21:28.252,20.48685,895.1915,512.8022,
2017-06-25 11:21:28.268,20.27505,894.1116,513.66,
2017-06-25 11:21:28.285,20.2999,893.9544,514.6793,
2017-06-25 11:21:28.302,20.22505,893.8877,513.685,
2017-06-25 11:21:28.318,19.8625,893.9342,511.6709,
2017-06-25 11:21:28.335,20.06395,895.7613,509.9955,
2017-06-25 11:21:28.352,20.33355,899.2426,515.2032,
2017-06-25 11:21:28.368,20.7345,902.4147,520.9844,
2017-06-25 11:21:28.385,20.3047,905.5616,526.272,
2017-06-25 11:21:28.402,20.35945,911.2609,530.7537,
2017-06-25 11:21:28.418,20.63645,915.9329,536.874,
2017-06-25 11:21:28.435,20.73335,920.6967,541.8901,
2017-06-25 11:21:28.451,20.5369,925.1691,548.6112,
2017-06-25 11:21:28.468,20.5489,928.7566,554.3729,
2017-06-25 11:21:28.485,20.41785,933.1985,559.8766,
2017-06-25 11:21:28.501,20.9305,937.1429,567.2245,
2017-06-25 11:21:28.518,20.86175,940.123,573.6632,
2017-06-25 11:21:28.535,20.6198,943.5165,577.4403,
2017-06-25 11:21:28.551,20.5704,945.8408,583.8815,
2017-06-25 11:21:28.568,20.7785,948.5225,588.465,
2017-06-25 11:21:28.585,20.44455,950.4854,594.2233,
2017-06-25 11:21:28.601,20.2677,950.8752,595.1146,
2017-06-25 11:21:28.618,20.27325,949.9116,594.5182,
2017-06-25 11:21:28.635,20.0471,950.5999,593.801,
2017-06-25 11:21:28.651,20.55005,950.2519,594.3984,
2017-06-25 11:21:28.668,20.42305,950.8054,595.1248,
2017-06-25 11:21:28.684,19.43745,950.5812,592.4218,
2017-06-25 11:21:28.701,19.82475,951.7868,593.3234,
2017-06-25 11:21:28.718,19.5233,950.5352,590.2316,
2017-06-25 11:21:28.734,19.58015,950.525,587.465,
2017-06-25 11:21:28.751,19.4142,951.0781,586.7169,
2017-06-25 11:21:28.768,19.4403,950.8436,586.4686,
2017-06-25 11:21:28.784,19.246,952.473,585.5936,
2017-06-25 11:21:28.801,18.7776,953.6479,582.0386,
2017-06-25 11:21:28.818,19.0801,952.4788,578.9315,
2017-06-25 11:21:28.834,19.3896,950.5016,578.833,
2017-06-25 11:21:28.851,18.66245,950.3228,574.4427,
2017-06-25 11:21:28.868,18.52495,947.743,569.3049,
2017-06-25 11:21:28.884,18.51475,948.5618,565.7322,
2017-06-25 11:21:28.901,18.87705,948.5302,562.2202,
2017-06-25 11:21:28.918,19.1357,944.4636,559.2975,
2017-06-25 11:21:28.934,19.18135,941.4548,555.5904,
2017-06-25 11:21:28.951,19.10545,938.247,551.0061,
2017-06-25 11:21:28.968,19.2545,934.3899,547.8029,
2017-06-25 11:21:28.984,19.1933,931.0409,543.6772,
2017-06-25 11:21:29.001,18.81955,925.7574,539.1218,
2017-06-25 11:21:29.017,18.94025,923.1497,532.6122,
2017-06-25 11:21:29.034,18.9563,918.4396,528.7285,
2017-06-25 11:21:29.051,18.5028,916.6508,523.1724,
2017-06-25 11:21:29.068,18.9713,912.2187,517.1517,
2017-06-25 11:21:29.084,18.77535,908.9393,512.9501,
2017-06-25 11:21:29.101,18.9229,906.482,508.1624,
2017-06-25 11:21:29.117,19.3927,903.5015,507.9221,
2017-06-25 11:21:29.134,18.6885,902.1763,506.2034,
2017-06-25 11:21:29.151,19.1962,899.5696,505.9486,
2017-06-25 11:21:29.167,19.038,898.6545,504.4627,
2017-06-25 11:21:29.184,19.12775,897.2161,502.2566,
2017-06-25 11:21:29.201,19.24745,895.7669,500.2207,
2017-06-25 11:21:29.217,19.1327,893.7886,498.6025,
2017-06-25 11:21:29.234,19.25435,891.9819,496.3054,
2017-06-25 11:21:29.250,18.9311,892.2327,495.2364,
2017-06-25 11:21:29.267,18.99165,890.0748,493.9586,
2017-06-25 11:21:29.284,19.1814,889.7476,492.011,
2017-06-25 11:21:29.300,19.28355,888.7842,492.8547,
2017-06-25 11:21:29.317,18.536,887.5223,489.0328,
2017-06-25 11:21:29.334,18.8337,887.9081,487.0013,
2017-06-25 11:21:29.350,18.6511,886.388,483.8708,
2017-06-25 11:21:29.367,18.9211,885.2472,481.5454,
2017-06-25 11:21:29.384,18.7027,883.4858,477.8025,
2017-06-25 11:21:29.400,18.8543,881.5728,476.1783,
2017-06-25 11:21:29.417,18.71545,879.7545,471.3707,
2017-06-25 11:21:29.434,19.0697,880.3992,469.5877,
2017-06-25 11:21:29.450,18.86805,869.9351,444.1105,
2017-06-25 11:21:29.467,18.9691,863.1744,486.4122,
2017-06-25 11:21:29.484,19.2713,870.8641,468.5251,
2017-06-25 11:21:29.500,19.0683,877.7805,470.0621,
2017-06-25 11:21:29.517,18.59725,878.8514,457.2031,
2017-06-25 11:21:29.534,18.8757,876.4271,458.4316,
2017-06-25 11:21:29.550,19.25525,875.695,468.8399,
2017-06-25 11:21:29.567,18.8257,875.3992,459.9223,
2017-06-25 11:21:29.583,18.9467,875.0694,455.1073,
2017-06-25 11:21:29.600,19.0544,875.639,449.4646,
2017-06-25 11:21:29.617,18.59575,875.4313,440.4644,
2017-06-25 11:21:29.633,19.2548,874.9963,439.4659,
2017-06-25 11:21:29.650,19.00135,873.5037,433.0816,
2017-06-25 11:21:29.667,19.09785,872.4046,433.7574,
2017-06-25 11:21:29.683,18.9078,872.5834,428.7497,
2017-06-25 11:21:29.700,18.98795,874.5583,423.9344,
2017-06-25 11:21:29.717,19.35545,873.572,424.2342,
2017-06-25 11:21:29.733,19.23985,871.5154,420.9784,
2017-06-25 11:21:29.750,18.8993,871.7899,418.471,
2017-06-25 11:21:29.767,19.07915,871.0108,415.9964,
2017-06-25 11:21:29.783,19.50655,871.2949,415.4815,
2017-06-25 11:21:29.800,19.2881,871.5114,412.7025,
2017-06-25 11:21:29.816,19.2673,869.6967,409.9461,
2017-06-25 11:21:29.833,19.2594,870.86,408.2946,
2017-06-25 11:21:29.850,18.83275,872.793,406.9688,
2017-06-25 11:21:29.866,18.95135,876.8638,409.4053,
2017-06-25 11:21:29.883,19.2637,881.349,414.2458,
2017-06-25 11:21:29.900,19.55975,886.938,420.9675,
2017-06-25 11:21:29.917,18.9858,891.9824,423.7316,
2017-06-25 11:21:29.933,19.245,896.5845,429.4469,
2017-06-25 11:21:29.950,19.03275,901.4492,431.2499,
2017-06-25 11:21:29.967,19.1547,905.878,435.6989,
2017-06-25 11:21:29.983,18.8612,911.0355,437.4692,
2017-06-25 11:21:30.000,19.2798,914.2822,444.7222,
2017-06-25 11:21:30.016,18.99285,918.7036,447.1878,
2017-06-25 11:21:30.033,19.03035,921.7582,448.6191,
2017-06-25 11:21:30.050,19.02505,925.5838,453.7682,
2017-06-25 11:21:30.066,19.1025,929.7871,457.5907,
2017-06-25 11:21:30.083,19.0191,932.56,462.7529,
2017-06-25 11:21:30.100,18.98945,934.7687,466.8692,
2017-06-25 11:21:30.116,18.7961,936.9075,468.0825,
2017-06-25 11:21:30.133,18.8024,940.7678,471.4416,
2017-06-25 11:21:30.150,18.7249,943.8788,475.7938,
2017-06-25 11:21:30.166,18.58755,947.0804,480.0584,
2017-06-25 11:21:30.183,18.39335,950.5563,482.1707,
2017-06-25 11:21:30.199,19.09505,953.2048,485.9283,
2017-06-25 11:21:30.216,18.67855,956.8414,486.9054,
2017-06-25 11:21:30.233,18.46305,960.0948,487.9174,
2017-06-25 11:21:30.249,18.1024,962.0851,488.2493,
2017-06-25 11:21:30.266,18.5729,965.6829,492.0362,
2017-06-25 11:21:30.283,18.4882,967.3921,493.8414,
2017-06-25 11:21:30.299,18.5174,970.1744,493.6353,
2017-06-25 11:21:30.316,18.23695,971.4623,495.0572,
2017-06-25 11:21:30.333,18.50185,973.5302,496.1255,
2017-06-25 11:21:30.349,18.41785,974.8806,499.1912,
2017-06-25 11:21:30.366,18.57665,976.7225,499.988,
2017-06-25 11:21:30.383,18.1994,977.0296,503.019,
2017-06-25 11:21:30.399,18.4082,977.609,504.3344,
2017-06-25 11:21:30.416,18.46065,978.4901,505.5535,
2017-06-25 11:21:30.433,18.1952,980.8345,506.4586,
2017-06-25 11:21:30.449,18.6106,979.377,508.7987,
2017-06-25 11:21:30.466,18.5911,979.3919,510.0388,
2017-06-25 11:21:30.483,18.17095,980.4435,511.8218,
2017-06-25 11:21:30.499,18.5269,980.4361,513.2462,
2017-06-25 11:21:30.516,18.1951,980.6981,512.7247,
2017-06-25 11:21:30.532,18.6384,979.4407,512.8273,
2017-06-25 11:21:30.549,18.7695,979.0144,512.3246,
2017-06-25 11:21:30.566,18.9367,977.8646,512.3787,
2017-06-25 11:21:30.582,18.9708,976.9521,512.7481,
2017-06-25 11:21:30.599,18.9078,976.5497,513.864,
2017-06-25 11:21:30.615,18.8884,975.8229,513.6185,
2017-06-25 11:21:30.632,18.6896,976.5571,513.3472,
2017-06-25 11:21:30.649,18.67505,975.569,511.3945,
2017-06-25 11:21:30.665,19.2001,973.3597,512.6193,
2017-06-25 11:21:30.682,19.19665,954.4118,527.0808,
2017-06-25 11:21:30.699,18.63805,963.7499,454.3301,
2017-06-25 11:21:30.715,18.94145,967.7307,477.9485,
2017-06-25 11:21:30.732,19.00435,975.8563,480.26,
2017-06-25 11:21:30.748,19.34265,980.0492,493.9268,
2017-06-25 11:21:30.765,19.06205,975.0215,498.7169,
2017-06-25 11:21:30.782,19.1166,972.3812,496.1899,
2017-06-25 11:21:30.799,19.3483,972.046,504.9711,
2017-06-25 11:21:30.815,19.4155,967.1305,507.2516,
2017-06-25 11:21:30.832,19.2744,966.5226,511.4565,
2017-06-25 11:21:30.849,19.1558,966.5505,510.5181,
2017-06-25 11:21:30.865,19.6026,964.7113,513.8632,
2017-06-25 11:21:30.882,19.2882,963.2837,509.829,
2017-06-25 11:21:30.898,18.9995,964.0654,506.8183,
2017-06-25 11:21:30.915,19.35105,963.9283,510.304,
2017-06-25 11:21:30.932,19.1475,963.7091,507.8403,
2017-06-25 11:21:30.948,19.37375,963.4579,508.4169,
2017-06-25 11:21:30.965,19.3251,963.3451,507.9933,
2017-06-25 11:21:30.982,19.2695,963.943,506.3605,
2017-06-25 11:21:30.998,19.425,963.1699,504.9142,
2017-06-25 11:21:31.015,19.17015,962.0291,503.3987,
2017-06-25 11:21:31.032,19.34035,963.2314,504.0751,
2017-06-25 11:21:31.048,19.447,962.0462,505.5753,
2017-06-25 11:21:31.065,19.6822,961.9636,505.2239,
2017-06-25 11:21:31.082,19.275,961.6418,502.2413,
2017-06-25 11:21:31.099,19.59605,963.3398,501.9737,
2017-06-25 11:21:31.115,19.16595,963.7905,499.4348,
2017-06-25 11:21:31.131,19.71395,962.8511,499.5633,
2017-06-25 11:21:31.148,19.44995,963.9392,498.891,
2017-06-25 11:21:31.165,19.9609,963.8719,500.4019,
2017-06-25 11:21:31.182,19.5966,964.4524,501.0399,
2017-06-25 11:21:31.199,19.69525,965.8409,501.1469,
2017-06-25 11:21:31.215,20.19245,967.069,504.9889,
2017-06-25 11:21:31.232,19.30655,967.3586,504.4588,
2017-06-25 11:21:31.248,19.18795,965.8862,502.7172,
2017-06-25 11:21:31.265,20.13075,965.9363,506.4388,
2017-06-25 11:21:31.282,19.3525,966.07,504.1182,
2017-06-25 11:21:31.298,19.86525,966.04,505.8528,
2017-06-25 11:21:31.315,19.88655,965.7856,505.4818,
2017-06-25 11:21:31.332,19.56505,964.1574,503.5656,
2017-06-25 11:21:31.348,19.6189,962.7935,501.1217,
2017-06-25 11:21:31.365,20.27415,962.7333,499.9348,
